Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Randomise questionnaire elements?,Question Key,Response
11,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,6_hearing-aids-quantised,2
12,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,6b_CIage,
13,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,7_deafnessreason,заболела 9мес
14,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,8_born-deaf,нет
15,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,8_born-deaf-quantised,2
16,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,8a_deafness-age,9 мес
17,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,9_SL-exposure,6.5
18,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,10_SL-introduction-path,в школе
19,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,10_SL-introduction-path-quantised,4
20,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,11_SL-years,41лет
21,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,12_SL-peers,да
22,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,12_SL-peers-quantised,1
23,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,13_college,нет
24,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,13_college-quantised,2
25,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,14_deaf-clubs,да
26,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,14_deaf-clubs-quantised,1
27,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,15_freq-of-use,Каждый день
28,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,15_freq-of-use-quantised,1
29,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,16_preferred-language,РЖЯ и русский письменный или устный
30,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,16_preferred-language-quantised,4
31,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,17_home-language,русский язык
32,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,18_formal-writing ,нет
33,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,18_formal-writing -quantised,2
34,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,response-1,да
35,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,response-1-quantised,1
36,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,20_formal-reading,нет
37,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,20_formal-reading-quantised,2
38,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,21_informal-reading,да
39,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,21_informal-reading-quantised,1
40,1.69506E+12,18.09.2023 19:08,1.69506E+12,3,18.09.2023 22:08,142916,9,questionnaire-3kt6,,31725243,fcappoyj,9377336,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x682,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,END QUESTIONNAIRE,353012
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
