Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Randomise questionnaire elements?,Question Key,Response
11,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,6_hearing-aids-quantised,2
12,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,6b_CIage,
13,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,7_deafnessreason,Потеря слуха в результате приема укола
14,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,8_born-deaf,нет
15,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,8_born-deaf-quantised,2
16,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,8a_deafness-age,2
17,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,9_SL-exposure,1
18,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,10_SL-introduction-path,Через родителей
19,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,10_SL-introduction-path-quantised,1
20,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,11_SL-years,38
21,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,12_SL-peers,да
22,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,12_SL-peers-quantised,1
23,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,13_college,да
24,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,13_college-quantised,1
25,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,14_deaf-clubs,да
26,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,14_deaf-clubs-quantised,1
27,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,15_freq-of-use,Каждый день
28,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,15_freq-of-use-quantised,1
29,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,16_preferred-language,РЖЯ и русский письменный или устный
30,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,16_preferred-language-quantised,4
31,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,17_home-language,РЖЯ
32,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,18_formal-writing ,да
33,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,18_formal-writing -quantised,1
34,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,response-1,да
35,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,response-1-quantised,1
36,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,20_formal-reading,да
37,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,20_formal-reading-quantised,1
38,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,21_informal-reading,да
39,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,21_informal-reading-quantised,1
40,1.69676E+12,08.10.2023 10:40,1.69676E+12,3,08.10.2023 13:40,142916,13,questionnaire-3kt6,,32094611,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1519x715,Accepted,,,RSL questionnaire,3,rsl_list2,Not on phone,,Accepted,No,END QUESTIONNAIRE,116080
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
